time,co2,lat,lon,alt
2021-02-11 15:00:00,426.109393519,35.1940695,-106.5962604,1544.69
2021-02-11 15:00:01,426.109393519,35.1940695,-106.5962604,1544.7
2021-02-11 15:00:02,426.109393519,35.1940695,-106.5962604,1544.71
2021-02-11 15:00:03,426.10855331,35.1940694,-106.5962603,1544.71
2021-02-11 15:00:04,426.10855331,35.1940694,-106.5962603,1544.71
2021-02-11 15:00:05,426.107711374,35.1940693,-106.5962602,1544.71
2021-02-11 15:00:06,426.106867711,35.1940692,-106.5962601,1544.7
2021-02-11 15:00:07,426.106022323,35.1940691,-106.59626,1544.69
2021-02-11 15:00:08,426.106022323,35.1940691,-106.59626,1544.7
2021-02-11 15:00:09,426.104981189,35.194069,-106.59626,1544.69
2021-02-11 15:00:10,426.104981189,35.194069,-106.59626,1544.69
2021-02-11 15:00:11,426.104981189,35.194069,-106.59626,1544.68
2021-02-11 15:00:12,426.10394041,35.1940689,-106.59626,1544.68
2021-02-11 15:00:13,426.102899986,35.1940688,-106.59626,1544.68
2021-02-11 15:00:14,426.101859917,35.1940687,-106.59626,1544.66
2021-02-11 15:00:15,426.102053741,35.1940687,-106.5962599,1544.65
2021-02-11 15:00:16,426.102053741,35.1940687,-106.5962599,1544.64
2021-02-11 15:00:17,426.102053741,35.1940687,-106.5962599,1544.61
2021-02-11 15:00:18,426.102245623,35.1940687,-106.5962598,1544.62
2021-02-11 15:00:19,426.102245623,35.1940687,-106.5962598,1544.61
2021-02-11 15:00:20,426.102245623,35.1940687,-106.5962598,1544.6
2021-02-11 15:00:21,426.102435563,35.1940687,-106.5962597,1544.6
2021-02-11 15:00:22,426.102623561,35.1940687,-106.5962596,1544.59
2021-02-11 15:00:23,426.102809616,35.1940687,-106.5962595,1544.6
2021-02-11 15:00:24,426.102993728,35.1940687,-106.5962594,1544.59
2021-02-11 15:00:25,426.102993728,35.1940687,-106.5962594,1544.59
2021-02-11 15:00:26,426.103175898,35.1940687,-106.5962593,1544.58
2021-02-11 15:00:27,426.103175898,35.1940687,-106.5962593,1544.56
2021-02-11 15:00:28,426.103175898,35.1940687,-106.5962593,1544.55
