time, co2, lat, lon, alt
2021-01-04 09:00:00, 451.45, 35.8257726, -106.6555687, 2034.91613081
2021-01-04 09:00:00.099773, 451.28, 35.8257727, -106.6555687, 2034.93613104
2021-01-04 09:00:00.199759, 451.05, 35.8257727, -106.6555686, 2034.94613112
2021-01-04 09:00:00.301196, 450.77, 35.8257727, -106.6555685, 2034.9461312
2021-01-04 09:00:00.401344, 450.52, 35.8257727, -106.6555684, 2034.95613128
2021-01-04 09:00:00.501232, 450.22, 35.8257727, -106.6555682, 2034.96613144
2021-01-04 09:00:00.601319, 449.95, 35.8257727, -106.655568, 2034.9661316
2021-01-04 09:00:00.701568, 449.7, 35.8257727, -106.6555678, 2034.97613176
2021-01-04 09:00:00.801383, 449.46, 35.8257727, -106.6555675, 2034.986132
2021-01-04 09:00:00.901229, 449.29, 35.8257727, -106.6555673, 2034.98613216
2021-01-04 09:00:01.002124, 449.1, 35.8257727, -106.6555671, 2034.99613232
2021-01-04 09:00:01.102070, 448.97, 35.8257726, -106.6555668, 2035.00613234
2021-01-04 09:00:01.201444, 448.87, 35.8257726, -106.6555665, 2035.01613258
2021-01-04 09:00:01.301528, 448.79, 35.8257726, -106.6555662, 2035.02613282
2021-01-04 09:00:01.402317, 448.68, 35.8257725, -106.655566, 2035.02613275
2021-01-04 09:00:01.502055, 448.6, 35.8257725, -106.6555657, 2035.03613299
2021-01-04 09:00:01.601872, 448.54, 35.8257724, -106.6555655, 2035.03613292
2021-01-04 09:00:01.699863, 448.49, 35.8257724, -106.6555652, 2035.04613316
2021-01-04 09:00:01.799423, 448.46, 35.8257724, -106.6555649, 2035.0461334
2021-01-04 09:00:01.899454, 448.38, 35.8257724, -106.6555646, 2035.04613364
2021-01-04 09:00:01.999447, 448.33, 35.8257724, -106.6555642, 2035.04613396
2021-01-04 09:00:02.099422, 448.23, 35.8257725, -106.6555637, 2035.04613459
2021-01-04 09:00:02.199406, 448.11, 35.8257726, -106.655563, 2035.04613538
2021-01-04 09:00:02.299505, 447.97, 35.8257726, -106.6555625, 2035.04613578
2021-01-04 09:00:02.399450, 447.76, 35.8257727, -106.6555618, 2035.04613657
2021-01-04 09:00:02.501551, 447.51, 35.8257729, -106.6555611, 2035.04613759
2021-01-04 09:00:02.601852, 447.26, 35.825773, -106.6555603, 2035.04613846
2021-01-04 09:00:02.702940, 446.98, 35.8257732, -106.6555593, 2035.05613971
2021-01-04 09:00:02.802016, 446.61, 35.8257733, -106.6555584, 2035.05614066
2021-01-04 09:00:02.901750, 446.23, 35.8257735, -106.6555574, 2035.06614192
2021-01-04 09:00:03.001612, 445.85, 35.8257737, -106.6555563, 2035.06614326
2021-01-04 09:00:03.101343, 445.46, 35.825774, -106.6555551, 2035.06614491
2021-01-04 09:00:03.201807, 445.02, 35.8257743, -106.6555537, 2035.07614671
2021-01-04 09:00:03.301267, 444.59, 35.8257745, -106.6555526, 2035.08614805
2021-01-04 09:00:03.401262, 444.16, 35.8257748, -106.6555512, 2035.08614986
2021-01-04 09:00:03.501473, 443.74, 35.8257752, -106.6555498, 2035.0961519
2021-01-04 09:00:03.601285, 443.32, 35.8257756, -106.6555481, 2035.09615417
2021-01-04 09:00:03.701211, 442.86, 35.825776, -106.6555467, 2035.10615621
2021-01-04 09:00:03.802140, 442.41, 35.8257764, -106.655545, 2035.10615849
2021-01-04 09:00:03.899574, 441.98, 35.8257768, -106.6555433, 2035.10616076
2021-01-04 09:00:03.999517, 441.55, 35.8257772, -106.6555414, 2035.1061632
2021-01-04 09:00:04.099367, 441.12, 35.8257778, -106.6555396, 2035.10616602
2021-01-04 09:00:04.199388, 440.76, 35.8257784, -106.6555372, 2035.10616931
2021-01-04 09:00:04.299403, 440.38, 35.8257788, -106.6555355, 2035.10617159
2021-01-04 09:00:04.399383, 440.0, 35.8257793, -106.6555333, 2035.10617449
2021-01-04 09:00:04.499386, 439.61, 35.8257798, -106.6555311, 2035.1061774
2021-01-04 09:00:04.601142, 439.27, 35.8257804, -106.6555287, 2035.10618069
2021-01-04 09:00:04.701303, 438.91, 35.8257809, -106.6555264, 2035.09618368
2021-01-04 09:00:04.801314, 438.6, 35.8257815, -106.6555238, 2035.09618714
2021-01-04 09:00:04.901237, 438.26, 35.8257821, -106.6555212, 2035.08619059
2021-01-04 09:00:05.001348, 437.95, 35.8257828, -106.6555186, 2035.08619428
2021-01-04 09:00:05.101291, 437.68, 35.8257834, -106.6555158, 2035.07619789
2021-01-04 09:00:05.201504, 437.37, 35.8257843, -106.6555121, 2035.08620291
2021-01-04 09:00:05.301224, 437.08, 35.8257849, -106.6555097, 2035.09620621
2021-01-04 09:00:05.401200, 436.82, 35.8257856, -106.6555066, 2035.11621029
2021-01-04 09:00:05.501530, 436.58, 35.8257864, -106.6555033, 2035.12621477
2021-01-04 09:00:05.601411, 436.39, 35.8257872, -106.6554997, 2035.15621948
2021-01-04 09:00:05.701316, 436.2, 35.8257879, -106.6554966, 2035.17622356
2021-01-04 09:00:05.801423, 436.01, 35.8257887, -106.655493, 2035.20622828
2021-01-04 09:00:05.901610, 435.82, 35.8257896, -106.6554894, 2035.22623322
2021-01-04 09:00:05.999907, 435.67, 35.8257904, -106.6554857, 2035.25623801
2021-01-04 09:00:06.099566, 435.51, 35.8257913, -106.655482, 2035.27624304
2021-01-04 09:00:06.199466, 435.39, 35.8257923, -106.6554777, 2035.28624877
2021-01-04 09:00:06.299391, 435.26, 35.8257932, -106.6554742, 2035.30625363
2021-01-04 09:00:06.399400, 435.15, 35.8257941, -106.6554702, 2035.31625889
2021-01-04 09:00:06.499378, 435.03, 35.8257951, -106.6554659, 2035.33626463
2021-01-04 09:00:06.599440, 434.93, 35.8257961, -106.6554617, 2035.33627028
2021-01-04 09:00:06.701164, 434.86, 35.8257972, -106.6554572, 2035.3462764
2021-01-04 09:00:06.801304, 434.75, 35.8257982, -106.6554527, 2035.35628229
2021-01-04 09:00:06.901320, 434.68, 35.8257994, -106.6554479, 2035.36628888
2021-01-04 09:00:07.001366, 434.62, 35.8258005, -106.6554431, 2035.37629524
2021-01-04 09:00:07.101352, 434.52, 35.8258017, -106.6554382, 2035.38630191
2021-01-04 09:00:07.201332, 434.45, 35.825803, -106.6554325, 2035.39630945
2021-01-04 09:00:07.301318, 434.4, 35.825804, -106.6554282, 2035.39631519
2021-01-04 09:00:07.401494, 434.31, 35.8258053, -106.6554229, 2035.40632241
2021-01-04 09:00:07.501340, 434.24, 35.8258064, -106.655418, 2035.40632885
2021-01-04 09:00:07.601281, 434.19, 35.8258077, -106.6554127, 2035.40633607
2021-01-04 09:00:07.701384, 434.11, 35.825809, -106.6554073, 2035.40634337
2021-01-04 09:00:07.801248, 434.04, 35.8258101, -106.6554022, 2035.39634997
2021-01-04 09:00:07.901319, 433.99, 35.8258113, -106.6553969, 2035.38635696
2021-01-04 09:00:08.001274, 433.95, 35.8258125, -106.6553914, 2035.36636411
2021-01-04 09:00:08.101432, 433.93, 35.8258138, -106.6553861, 2035.35637133
2021-01-04 09:00:08.199673, 433.93, 35.8258152, -106.65538, 2035.33637942
2021-01-04 09:00:08.299604, 433.86, 35.8258163, -106.6553752, 2035.32638578
2021-01-04 09:00:08.399417, 433.81, 35.8258175, -106.6553697, 2035.31639293
2021-01-04 09:00:08.499562, 433.77, 35.8258187, -106.6553643, 2035.3064
2021-01-04 09:00:08.599454, 433.74, 35.82582, -106.6553586, 2035.29640754
2021-01-04 09:00:08.699608, 433.72, 35.8258212, -106.6553531, 2035.29641469
2021-01-04 09:00:08.799544, 433.65, 35.8258223, -106.6553476, 2035.28642162
2021-01-04 09:00:08.901583, 433.6, 35.8258235, -106.655342, 2035.27642885
2021-01-04 09:00:09.001687, 433.56, 35.8258246, -106.6553364, 2035.26643585
2021-01-04 09:00:09.101599, 433.54, 35.8258257, -106.6553307, 2035.26644293
2021-01-04 09:00:09.202089, 433.52, 35.825827, -106.655324, 2035.25645127
2021-01-04 09:00:09.301307, 433.51, 35.8258279, -106.6553195, 2035.25645694
2021-01-04 09:00:09.401291, 433.45, 35.825829, -106.6553139, 2035.26646394
2021-01-04 09:00:09.501582, 433.4, 35.82583, -106.6553084, 2035.25647063
2021-01-04 09:00:09.601659, 433.37, 35.8258311, -106.6553029, 2035.24647755
2021-01-04 09:00:09.701911, 433.34, 35.825832, -106.6552977, 2035.24648378
2021-01-04 09:00:09.801774, 433.32, 35.825833, -106.6552922, 2035.24649047
2021-01-04 09:00:09.901924, 433.31, 35.8258339, -106.6552874, 2035.23649637
2021-01-04 09:00:10.001444, 433.3, 35.8258348, -106.6552823, 2035.23650252
2021-01-04 09:00:10.101957, 433.29, 35.8258356, -106.6552775, 2035.23650819
2021-01-04 09:00:10.202935, 433.28, 35.8258366, -106.6552721, 2035.23651481
2021-01-04 09:00:10.301335, 433.23, 35.8258371, -106.6552687, 2035.22651867
2021-01-04 09:00:10.399685, 433.19, 35.8258379, -106.6552643, 2035.20652403
2021-01-04 09:00:10.499415, 433.16, 35.8258385, -106.6552601, 2035.19652877
2021-01-04 09:00:10.599400, 433.13, 35.8258392, -106.6552558, 2035.17653381
2021-01-04 09:00:10.699428, 433.12, 35.8258397, -106.6552517, 2035.14653824
2021-01-04 09:00:10.799407, 433.11, 35.8258403, -106.6552477, 2035.12654282
2021-01-04 09:00:10.899409, 433.1, 35.8258408, -106.6552439, 2035.106547
2021-01-04 09:00:10.999803, 433.09, 35.8258414, -106.6552402, 2035.08655134
2021-01-04 09:00:11.101548, 433.09, 35.8258419, -106.6552365, 2035.07655545
2021-01-04 09:00:11.201966, 433.09, 35.8258425, -106.655232, 2035.05656043
2021-01-04 09:00:11.301209, 433.08, 35.8258429, -106.6552296, 2035.04656326
2021-01-04 09:00:11.401094, 433.08, 35.8258433, -106.6552264, 2035.02656674
2021-01-04 09:00:11.501619, 433.08, 35.8258437, -106.6552233, 2034.99657014
2021-01-04 09:00:11.601953, 433.08, 35.8258443, -106.6552203, 2034.97657392
2021-01-04 09:00:11.703053, 433.03, 35.8258446, -106.6552175, 2034.95657684
2021-01-04 09:00:11.801563, 432.99, 35.8258451, -106.6552149, 2034.93658007
2021-01-04 09:00:11.901275, 432.96, 35.8258454, -106.6552124, 2034.90658276
2021-01-04 09:00:12.001630, 432.94, 35.8258459, -106.65521, 2034.88658583
2021-01-04 09:00:12.101584, 432.93, 35.8258463, -106.6552079, 2034.86658842
2021-01-04 09:00:12.201881, 432.92, 35.8258468, -106.6552055, 2034.83659149
2021-01-04 09:00:12.301969, 432.91, 35.8258471, -106.6552041, 2034.8165933
2021-01-04 09:00:12.402256, 432.91, 35.8258475, -106.6552025, 2034.7865955
2021-01-04 09:00:12.499524, 432.9, 35.8258479, -106.655201, 2034.76659761
2021-01-04 09:00:12.599391, 432.9, 35.8258484, -106.6551995, 2034.75659996
2021-01-04 09:00:12.699455, 432.9, 35.8258486, -106.6551984, 2034.7366013
2021-01-04 09:00:12.799563, 432.89, 35.825849, -106.6551974, 2034.71660301
2021-01-04 09:00:12.899479, 432.89, 35.8258492, -106.6551966, 2034.69660411
2021-01-04 09:00:12.999580, 432.89, 35.8258494, -106.6551959, 2034.68660513
2021-01-04 09:00:13.099556, 432.89, 35.8258496, -106.6551954, 2034.66660599
2021-01-04 09:00:13.201662, 432.89, 35.8258497, -106.6551949, 2034.65660662
2021-01-04 09:00:13.301684, 432.94, 35.8258498, -106.6551946, 2034.64660709
2021-01-04 09:00:13.401266, 432.98, 35.8258499, -106.6551945, 2034.6466074
2021-01-04 09:00:13.501464, 433.0, 35.82585, -106.6551944, 2034.63660771
2021-01-04 09:00:13.601273, 433.03, 35.82585, -106.6551944, 2034.62660771
2021-01-04 09:00:13.701670, 433.04, 35.8258501, -106.6551945, 2034.62660785
2021-01-04 09:00:13.801594, 433.05, 35.8258501, -106.6551946, 2034.62660777
2021-01-04 09:00:13.901538, 433.06, 35.8258502, -106.6551949, 2034.62660776
2021-01-04 09:00:14.001517, 433.07, 35.8258502, -106.6551952, 2034.61660752
2021-01-04 09:00:14.101639, 433.07, 35.8258503, -106.6551955, 2034.61660751
2021-01-04 09:00:14.201579, 433.13, 35.8258504, -106.6551961, 2034.61660726
2021-01-04 09:00:14.301260, 433.17, 35.8258505, -106.6551964, 2034.61660725
2021-01-04 09:00:14.401553, 433.2, 35.8258507, -106.655197, 2034.61660723
