0.0, 35.8255551, -106.6561889, 1.3951363755
0.0, 35.8255546, -106.6561892, 1.2451349901
0.0, 35.8255546, -106.6561892, 1.2651349901
0.0, 35.8255543, -106.6561892, 2040.6851343
0.0, 35.8255543, -106.6561892, 2040.6751343
0.0, 35.8255542, -106.6561888, 2040.65513439
0.0, 35.8255542, -106.6561888, 2040.64513439
0.0, 35.8255541, -106.6561884, 2040.63513448
0.0, 35.8255541, -106.6561884, 2040.63513448
0.0, 35.8255538, -106.6561879, 2040.6351342
0.0, 35.8255536, -106.6561873, 2040.62513422
0.0, 35.8255536, -106.6561873, 2040.62513422
0.0, 35.825554, -106.6561874, 2040.62513506
0.0, 35.825554, -106.6561874, 2040.62513506
0.0, 35.8255541, -106.6561876, 2040.62513512
0.0, 35.8255541, -106.6561876, 2040.62513512
0.0, 35.8255537, -106.6561872, 2040.63513453
0.0, 35.8255537, -106.6561872, 2040.63513453
0.0, 35.8255533, -106.6561866, 2040.63513409
0.0, 35.8255533, -106.6561866, 2040.64513409
0.0, 35.8255527, -106.6561861, 2040.65513312
0.0, 35.8255519, -106.6561865, 2040.66513097
0.0, 35.8255519, -106.6561865, 2040.67513097
0.0, 35.8255513, -106.6561881, 2040.69512831
0.0, 35.8255513, -106.6561881, 2040.69512831
0.0, 35.8255506, -106.6561892, 2040.70512583
0.0, 35.8255506, -106.6561892, 2040.71512583
0.0, 35.8255506, -106.6561904, 2040.73512487
0.0, 35.8255506, -106.6561904, 2040.74512487
0.0, 35.8255509, -106.6561907, 2040.75512531
0.0, 35.8255502, -106.6561903, 2040.77512403
0.0, 35.8255502, -106.6561903, 2040.78512403
0.0, 35.8255484, -106.6561891, 2040.79512087
0.0, 35.8255484, -106.6561891, 2040.80512087
0.0, 35.8255462, -106.6561876, 2040.80511703
0.0, 35.8255462, -106.6561876, 2040.81511703
0.0, 35.8255441, -106.6561865, 2040.8251131
0.0, 35.8255441, -106.6561865, 2040.8251131
0.0, 35.8255426, -106.6561855, 2040.83511046
0.0, 35.8255426, -106.6561855, 2040.83511046
0.0, 35.825542, -106.6561851, 2040.84510941
0.0, 35.8255417, -106.6561849, 2040.84510888
0.0, 35.8255417, -106.6561849, 2040.85510888
0.0, 35.8255417, -106.6561853, 2040.85510856
0.0, 35.8255417, -106.6561853, 2040.86510856
0.0, 35.8255421, -106.656186, 2040.87510892
0.0, 35.8255421, -106.656186, 2040.87510892
0.0, 35.825542, -106.6561861, 2040.88510861
0.0, 35.825542, -106.6561861, 2040.89510861
0.0, 35.8255424, -106.6561861, 2040.90510952
0.0, 35.8255425, -106.6561859, 2040.92510991
0.0, 35.8255425, -106.6561859, 2040.93510991
0.0, 35.825542, -106.6561854, 2040.94510917
0.0, 35.825542, -106.6561854, 2040.95510917
0.0, 35.8255416, -106.6561849, 2040.96510865
0.0, 35.8255416, -106.6561849, 2040.97510865
0.0, 35.8255412, -106.6561843, 2040.98510821
0.0, 35.8255412, -106.6561843, 2041.00510821
0.0, 35.8255408, -106.6561841, 2041.01510746
0.0, 35.8255408, -106.6561841, 2041.02510746
0.0, 35.8255406, -106.6561836, 2041.0251074
0.0, 35.825541, -106.656183, 2041.0351088
0.0, 35.825541, -106.656183, 2041.0351088
0.0, 35.8255413, -106.6561826, 2041.0351098
0.0, 35.8255413, -106.6561826, 2041.0351098
0.0, 35.8255411, -106.6561825, 2041.03510942
0.0, 35.8255411, -106.6561825, 2041.03510942
0.0, 35.8255409, -106.6561823, 2041.03510913
0.0, 35.8255409, -106.6561823, 2041.03510913
0.0, 35.8255407, -106.6561824, 2041.04510859
0.0, 35.8255407, -106.6561824, 2041.04510859
0.0, 35.8255406, -106.6561824, 2041.04510836
0.0, 35.8255407, -106.6561825, 2041.04510851
0.0, 35.8255407, -106.6561825, 2041.04510851
0.0, 35.8255409, -106.6561827, 2041.04510881
0.0, 35.8255409, -106.6561827, 2041.04510881
0.0, 35.8255411, -106.6561827, 2041.04510926
0.0, 35.8255411, -106.6561827, 2041.04510926
0.0, 35.8255406, -106.656182, 2041.05510868
0.0, 35.8255406, -106.656182, 2041.05510868
0.0, 35.8255394, -106.6561808, 2041.05510689
0.0, 35.8255388, -106.6561808, 2041.05510552
0.0, 35.8255388, -106.6561808, 2041.05510552
