time,co2,lat,lon,alt
2021-03-02 08:00:37,422.453602471,35.1940879,-106.5962533,1544.29
2021-03-02 08:00:38,422.455677673,35.194088,-106.5962531,1544.3
2021-03-02 08:00:39,422.45664025,35.194088,-106.596253,1544.3
2021-03-02 08:00:40,422.457753153,35.1940881,-106.5962529,1544.3
2021-03-02 08:00:41,422.45997967,35.1940883,-106.5962527,1544.3
2021-03-02 08:00:42,422.460942349,35.1940883,-106.5962526,1544.31
2021-03-02 08:00:43,422.462056028,35.1940884,-106.5962525,1544.33
2021-03-02 08:00:44,422.462207135,35.1940885,-106.5962525,1544.34
2021-03-02 08:00:45,422.462358256,35.1940886,-106.5962525,1544.36
2021-03-02 08:00:46,422.462660542,35.1940888,-106.5962525,1544.38
2021-03-02 08:00:47,422.463775147,35.1940889,-106.5962524,1544.38
2021-03-02 08:00:48,422.466005068,35.1940891,-106.5962522,1544.39
2021-03-02 08:00:49,422.46808392,35.1940892,-106.596252,1544.4
2021-03-02 08:00:50,422.470163035,35.1940893,-106.5962518,1544.42
2021-03-02 08:00:51,422.471431466,35.1940895,-106.5962517,1544.41
2021-03-02 08:00:52,422.473664339,35.1940897,-106.5962515,1544.44
2021-03-02 08:00:53,422.475744935,35.1940898,-106.5962513,1544.44
2021-03-02 08:00:54,422.477825787,35.1940899,-106.5962511,1544.44
2021-03-02 08:00:55,422.480214668,35.1940902,-106.5962509,1544.46
2021-03-02 08:00:56,422.482450934,35.1940904,-106.5962507,1544.48
2021-03-02 08:00:57,422.483569416,35.1940905,-106.5962506,1544.49
2021-03-02 08:00:58,422.484997363,35.1940908,-106.5962505,1544.51
2021-03-02 08:00:59,422.487236188,35.194091,-106.5962503,1544.49
2021-03-02 08:01:00,422.488511111,35.1940912,-106.5962502,1544.51
2021-03-02 08:01:01,422.488821483,35.1940914,-106.5962502,1544.53
2021-03-02 08:01:02,422.490097384,35.1940916,-106.5962501,1544.53
2021-03-02 08:01:03,422.491218309,35.1940917,-106.59625,1544.53
2021-03-02 08:01:04,422.492495215,35.1940919,-106.5962499,1544.53
2021-03-02 08:01:05,422.493772719,35.1940921,-106.5962498,1544.56
2021-03-02 08:01:06,422.493928675,35.1940922,-106.5962498,1544.57
2021-03-02 08:01:07,422.495206968,35.1940924,-106.5962497,1544.58
2021-03-02 08:01:08,422.496329521,35.1940925,-106.5962496,1544.61
2021-03-02 08:01:09,422.497608819,35.1940927,-106.5962495,1544.63
2021-03-02 08:01:10,422.497765349,35.1940928,-106.5962495,1544.66
2021-03-02 08:01:11,422.498078455,35.194093,-106.5962495,1544.69
2021-03-02 08:01:12,422.499358927,35.1940932,-106.5962494,1544.72
2021-03-02 08:01:13,422.499672479,35.1940934,-106.5962494,1544.75
2021-03-02 08:01:14,422.500796959,35.1940935,-106.5962493,1544.76
2021-03-02 08:01:15,422.501764533,35.1940935,-106.5962492,1544.78
2021-03-02 08:01:16,422.502889298,35.1940936,-106.5962491,1544.79
2021-03-02 08:01:17,422.504014294,35.1940937,-106.596249,1544.81
2021-03-02 08:01:18,422.504171784,35.1940938,-106.596249,1544.85
2021-03-02 08:01:19,422.505454869,35.194094,-106.5962489,1544.86
