417.09, 35.7927377, -106.6861888, 1965.37420454
416.22, 35.7927376, -106.6861883, 1965.30420471
416.52, 35.7927379, -106.6861885, 1965.21420527
418.58, 35.7927377, -106.6861882, 1965.31420503
419.94, 35.7927376, -106.6861879, 1965.30420503
420.27, 35.7927373, -106.6861878, 1965.23420439
419.45, 35.7927374, -106.6861881, 1965.26420439
418.1, 35.7927375, -106.686188, 1965.25420471
417.58, 35.7927374, -106.686188, 1965.24420447
417.83, 35.7927375, -106.6861881, 1965.27420463
419.61, 35.7927378, -106.6861881, 1965.31420535
420.36, 35.7927379, -106.6861876, 1965.314206
420.06, 35.7927379, -106.6861876, 1965.304206
418.79, 35.792738, -106.686188, 1965.29420591
417.05, 35.7927382, -106.6861885, 1965.24420599
416.51, 35.7927387, -106.6861888, 1965.27420695
416.96, 35.792739, -106.6861892, 1965.29420734
418.97, 35.7927397, -106.6861892, 1965.33420903
420.03, 35.7927396, -106.6861879, 1965.34420984
419.94, 35.792739, -106.6861862, 1965.35420977
418.57, 35.7927381, -106.6861857, 1965.28420801
417.28, 35.7927373, -106.6861868, 1965.2642052
417.49, 35.7927368, -106.6861882, 1965.25420287
418.15, 35.7927369, -106.6861891, 1965.27420238
419.55, 35.7927372, -106.6861893, 1965.33420294
419.46, 35.7927378, -106.6861894, 1966.0342043
418.46, 35.7927389, -106.6861888, 1967.26420743
417.48, 35.7927387, -106.6861885, 1968.73420719
416.88, 35.7927372, -106.6861883, 1970.14420375
418.22, 35.7927365, -106.6861888, 1971.63420166
419.84, 35.7927373, -106.6861887, 1972.92420366
420.95, 35.7927373, -106.6861885, 1974.13420382
420.7, 35.7927377, -106.6861885, 1975.35420479
419.33, 35.7927381, -106.6861884, 1976.53420583
417.45, 35.7927381, -106.6861877, 1977.7442064
416.17, 35.7927379, -106.6861873, 1978.93420624
417.24, 35.7927378, -106.6861883, 1980.13420519
418.87, 35.7927375, -106.6861895, 1980.95420349
420.23, 35.7927381, -106.6861899, 1980.92420461
419.92, 35.7927385, -106.6861896, 1980.95420582
417.8, 35.7927384, -106.6861886, 1980.94420639
416.37, 35.792738, -106.6861886, 1980.93420543
416.2, 35.7927373, -106.6861895, 1980.90420301
417.76, 35.792736, -106.6861914, 1980.91419835
419.42, 35.7927366, -106.6861897, 1980.98420117
420.43, 35.7927386, -106.6861877, 1980.9542076
419.97, 35.79274, -106.6861869, 1980.94421161
418.14, 35.7927399, -106.6861872, 1980.96421113
416.76, 35.7927387, -106.6861879, 1980.92420768
416.47, 35.7927373, -106.6861871, 1980.90420496
417.82, 35.7927369, -106.6861871, 1980.934204
419.35, 35.792737, -106.6861886, 1980.94420302
420.07, 35.7927373, -106.6861891, 1980.95420334
419.86, 35.7927376, -106.6861891, 1980.95420406
417.82, 35.7927382, -106.6861889, 1980.96420566
416.7, 35.7927385, -106.6861891, 1980.95420622
416.53, 35.7927379, -106.6861889, 1980.95420494
417.94, 35.7927381, -106.6861879, 1980.94420623
419.28, 35.7927384, -106.6861871, 1980.9442076
419.11, 35.7927388, -106.6861873, 1980.9542084
418.36, 35.7927385, -106.6861883, 1980.96420687
417.15, 35.7927381, -106.6861891, 1980.95420526
417.59, 35.7927379, -106.6861901, 1980.97420397
418.75, 35.7927372, -106.6861903, 1980.99420213
420.25, 35.7927374, -106.6861898, 1981.02420301
420.84, 35.7927381, -106.6861899, 1981.00420461
419.33, 35.7927379, -106.686189, 1980.97420486
417.59, 35.7927381, -106.6861875, 1980.95420656
416.3, 35.7927376, -106.6861872, 1980.9542056
416.74, 35.7927367, -106.6861868, 1980.97420376
418.41, 35.7927362, -106.6861875, 1980.96420199
419.53, 35.7927367, -106.6861879, 1980.94420287
419.62, 35.7927379, -106.6861868, 1981.02420664
418.29, 35.7927381, -106.6861864, 1981.14420745
417.79, 35.7927378, -106.6861863, 1981.08420681
417.79, 35.7927371, -106.6861869, 1981.00420464
418.13, 35.7927368, -106.6861869, 1980.83420392
419.03, 35.7927371, -106.6861874, 1980.81420423
418.88, 35.7927373, -106.6861892, 1980.89420326
